172501485	1
30035108	2
2853548276	3
32764496	4
136487838	5
2844449570	6
848769589	7
2541588702	8
324843702	9
2828153569	10
316182316	11
1966556275	12
2803538306	13
152305973	14
399369204	15
73442254	16
316341654	17
281594848	18
2390511434	19
51075008	20
2772064479	21
2583865393	22
90656947	23
163531754	24
55223108	25
1245411139	26
1224115692	27
70989381	28
572401887	29
69946043	30
2429344003	31
92556753	32
2836343406	33
462762019	34
2833597416	35
2831425369	36
107669605	37
2773012926	38
2834063232	39
334751804	40
311215314	41
461839165	42
2636020795	43
1411978374	44
194167532	45
2768915015	46
1665859525	47
79478369	48
80557580	49
2734101692	50
2824259712	51
97396148	52
914048694	53
2538430099	54
859941782	55
2814736458	56
2506359661	57
2809067180	58
1670705449	59
240836630	60
275642699	61
2767622579	62
1363917624	63
2777652000	64
44595989	65
2541352758	66
425753971	67
2797555045	68
2713500936	69
67824039	70
2184831860	71
140045743	72
2561421727	73
17771011	74
148197399	75
27305342	76
2778464852	77
220985450	78
46736786	79
2653679406	80
1580059034	81
2758156604	82
2581396304	83
2754613934	84
2754245138	85
2709585758	86
2749122114	87
299047571	88
24910293	89
361727633	90
17572813	91
1936555656	92
533940140	93
92344998	94
152891344	95
1676278447	96
1699584224	97
1553442835	98
767163504	99
157147425	100
2736128495	101
2716878055	102
2695322412	103
15400426	104
2301472644	105
201714167	106
2659676119	107
2708712835	108
709270109	109
2364589574	110
1647419125	111
2687771389	112
2242476444	113
1667425213	114
652843	115
347226287	116
2677255165	117
2676077180	118
2568312169	119
2647390712	120
2381955606	121
574653252	122
233130534	123
90372085	124
1379903605	125
2570551446	126
2659868454	127
2659811084	128
1968491526	129
218421710	130
2656155696	131
2653812295	132
1331669959	133
438739799	134
86358051	135
279924808	136
351389245	137
2647139804	138
2281541498	139
147137388	140
974020477	141
115606011	142
736056541	143
104209356	144
1427311795	145
2615257032	146
59469783	147
755228498	148
2401904587	149
291694288	150
20915838	151
85080658	152
428432455	153
179961384	154
344729723	155
2603884196	156
775004	157
2593306302	158
57577358	159
2602093460	160
2601125503	161
423980498	162
2600915137	163
212853690	164
133378044	165
2599486224	166
2420802612	167
384324800	168
593596477	169
607883	170
2578208156	171
2597443484	172
100155359	173
19895877	174
2585877806	175
2452898406	176
233550987	177
2316602198	178
2475590982	179
2546315005	180
2399142572	181
101801785	182
2579434058	183
2256209802	184
2447298012	185
78211724	186
1194824492	187
2331198024	188
94944071	189
104141320	190
2580248527	191
158680396	192
60669990	193
525569131	194
105827850	195
259278954	196
770918544	197
9613522	198
71836910	199
1711758074	200
2567476524	201
2557302752	202
2566533553	203
2341190845	204
2565904200	205
71756123	206
589368112	207
401201504	208
61234989	209
1908513762	210
2551794097	211
2552768268	212
1951694179	213
370575914	214
86915360	215
882508730	216
254390032	217
50974657	218
325776018	219
81309464	220
67532567	221
214431729	222
105481714	223
2543946084	224
164716811	225
2167821150	226
173899488	227
141812406	228
1020186518	229
1163446038	230
425137862	231
18042701	232
193583102	233
2351816083	234
103769892	235
2536835329	236
1244881651	237
115914575	238
181931226	239
2214315396	240
154453330	241
47319861	242
2529106944	243
2528968314	244
1189370263	245
2528279545	246
176346711	247
294052248	248
53051413	249
315033553	250
612480369	251
1422689658	252
2524777818	253
15774304	254
326357436	255
1053624810	256
2518296900	257
528671645	258
2509256155	259
2512952934	260
29990337	261
2511142736	262
2509814436	263
37235182	264
2406401556	265
367255454	266
2506729238	267
477623191	268
73115266	269
2293578834	270
2266350211	271
211459602	272
2495720137	273
265424665	274
78215302	275
945867504	276
2242211353	277
67686021	278
494879686	279
2490707461	280
2490351690	281
91151682	282
2488547058	283
76265254	284
2487055880	285
2485244047	286
1968729481	287
156789072	288
1258744944	289
2300275796	290
142396530	291
745513104	292
32322794	293
307864575	294
2481498384	295
51690767	296
2532691324	297
151888374	298
230734807	299
2478252661	300
2385813026	301
505758094	302
2476822297	303
2476683919	304
2451033925	305
2474963592	306
1271339214	307
31680571	308
2438052722	309
34223686	310
34308958	311
1041845664	312
2295294569	313
2468119801	314
2466271790	315
13800692	316
121984182	317
2424840726	318
2464601570	319
2464372446	320
421706468	321
2432913612	322
2460849511	323
2372150839	324
8159022	325
1611973470	326
2458457864	327
407003346	328
1474567075	329
2453065850	330
2428474526	331
316893339	332
28852771	333
283580353	334
2410025556	335
1200765372	336
1903384446	337
2219606774	338
39054392	339
2443770710	340
52204817	341
225302049	342
1513225260	343
113036499	344
2440094629	345
2440135885	346
74726982	347
117657287	348
2267623380	349
2419526352	350
2444075002	351
42626110	352
363565091	353
138361963	354
2436941232	355
525413484	356
2436783787	357
2238741116	358
2421364171	359
115076424	360
286120483	361
2433084536	362
118433290	363
76509738	364
91977519	365
504138339	366
378629908	367
13610292	368
2428702238	369
1604750941	370
2460032861	371
863134302	372
2333965908	373
141470790	374
2423681610	375
2454815164	376
2423643757	377
1194114523	378
445333094	379
130523792	380
260824704	381
40718682	382
14300627	383
89997552	384
265207296	385
1523650544	386
59489293	387
223808804	388
2195719897	389
807914988	390
2377446482	391
2411088566	392
236681518	393
54144433	394
18760518	395
620094514	396
2382215730	397
2360625002	398
2398143830	399
23405327	400
566261025	401
162398489	402
2394861902	403
1947053239	404
1004689836	405
2394055333	406
81182809	407
139616427	408
2365873273	409
62113906	410
33445840	411
143320552	412
2386802634	413
227969842	414
276604973	415
76084556	416
2242135920	417
2396157274	418
597695492	419
2341760366	420
2378342184	421
473669534	422
564423642	423
1712166553	424
1944982988	425
1283634140	426
2311320314	427
125890610	428
215212502	429
14201622	430
23060290	431
237777364	432
112959641	433
45560484	434
2341632074	435
103385741	436
503770134	437
435981423	438
2364548772	439
1495796456	440
151938963	441
185029983	442
142187751	443
2366673451	444
2364048194	445
2365508443	446
15458277	447
1002188263	448
49595568	449
448550926	450
408390736	451
66682562	452
18158917	453
46789484	454
51272353	455
2361284132	456
99261280	457
840295459	458
54574886	459
1211653231	460
1033146402	461
69821970	462
73834431	463
2357969384	464
57365523	465
102605468	466
180663992	467
92244424	468
1331997228	469
126299805	470
2355931621	471
2354674795	472
89903954	473
1634597353	474
2353580790	475
28418294	476
870688862	477
31580545	478
2349029034	479
30606494	480
19810459	481
111630937	482
132245420	483
2340039968	484
50268675	485
511333875	486
182695644	487
2340024612	488
2221717820	489
2336944639	490
439842692	491
1434732414	492
137426488	493
2326583888	494
2329788697	495
716372257	496
2326983854	497
56142970	498
2321879695	499
2320719956	500
765643884	501
326042360	502
1399002684	503
224169658	504
351642313	505
80818970	506
141669056	507
2311581944	508
2311491042	509
2311211977	510
2308026248	511
2307797468	512
2307724099	513
296959072	514
1420750879	515
197455561	516
377255473	517
2300092620	518
405553560	519
1003191048	520
2297340006	521
2297017753	522
1951187090	523
1287709506	524
2242073497	525
47791234	526
